"","y","Age","DailyRate","DistanceFromHome","HourlyRate","MonthlyIncome","MonthlyRate","NumCompaniesWorked","PercentSalaryHike","TotalWorkingYears","TrainingTimesLastYear","YearsAtCompany","YearsInCurrentRole","YearsSinceLastPromotion","YearsWithCurrManager","BusinessTravelTravel_Frequently","BusinessTravelTravel_Rarely","DepartmentResearchDevelopment","Education2","Education3","Education4","EducationFieldLifeSciences","EducationFieldMarketing","EducationFieldMedical","EducationFieldOther","EducationFieldTechnicalDegree","EnvironmentSatisfaction1","EnvironmentSatisfaction2","EnvironmentSatisfaction3","GenderMale","JobInvolvement1","JobInvolvement2","JobInvolvement3","JobLevel1","JobLevel2","JobLevel3","JobLevel4","JobRoleHealthcareRepresentative","JobRoleLaboratoryTechnician","JobRoleManager","JobRoleManufacturingDirector","JobRoleResearchDirector","JobRoleResearchScientist","JobRoleSalesExecutive","JobRoleSalesRepresentative","JobSatisfaction1","JobSatisfaction2","JobSatisfaction3","MaritalStatusMarried","MaritalStatusSingle","OverTimeNo","PerformanceRating3","RelationshipSatisfaction1","RelationshipSatisfaction2","RelationshipSatisfaction3","StockOptionLevel0","StockOptionLevel1","StockOptionLevel2","WorkLifeBalance1","WorkLifeBalance2","WorkLifeBalance3"
"1070",0,28,1.53779502321293,-1.01056543769991,0.300492648362568,-1.04927286296506,-0.250513767950162,-0.677818724751071,-0.330476610041161,-1.3211515584717,-0.619978238081427,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0
"1071",0,28,-0.831420442147813,-0.270451914448793,-0.535733552370234,-0.340897626392592,-0.349280434389466,-1.0781375376816,-0.330476610041161,-0.807064392578405,1.70691880867525,-0.491006433577761,-0.615282193123818,-0.368589852736411,-0.314766369263561,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1
"1072",0,49,-1.31715917772386,-0.763860929949538,-1.12601087053457,-0.364049920481467,1.23028376301749,0.523137714040501,2.67503901671113,-0.164455435211784,0.155654110837465,-0.654231096028984,-0.615282193123818,-0.368589852736411,-0.595024735597561,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
"1073",0,29,-0.972681196881665,-0.887213183824724,1.53023706120492,-0.705811766252112,-1.35507071182755,-1.0781375376816,-0.603705303382279,-0.935586184051729,0.155654110837465,-0.654231096028984,-0.615282193123818,-0.67891464284095,-0.595024735597561,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1
"1074",0,28,0.695187012519778,2.4432976708053,1.48104728469123,0.00978528682514333,-1.565107932776,-0.677818724751071,-0.330476610041161,-0.421499018158432,-0.619978238081427,0.161892216227131,0.488733460085841,-0.368589852736411,0.80626709607244,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0
"1075",0,33,-0.7099857582538,-0.147099660573606,0.152923318821485,-0.0244121383887,1.08684028302527,-0.277499911820547,0.489209469982192,0.349631730681512,2.48255115759414,-1.14390508338265,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1
"1076",0,32,-0.762029194208377,0.0996048471767661,-0.0930255637469862,1.00703318358908,0.949578500505782,-0.277499911820547,2.67503901671113,-0.164455435211784,1.70691880867525,-0.327781771126538,-0.615282193123818,-0.67891464284095,-1.15554146826556,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
"1077",0,54,0.613404470305442,0.222957101051952,1.03833929606798,2.02403487255729,1.42500723340849,0.122818901109977,1.30889555000555,1.8918932283614,-0.619978238081427,1.14124019093447,1.31674519999308,-0.368589852736411,2.20755892774244,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
"1078",1,29,-1.43363734390792,-1.01056543769991,1.67780639074601,-0.879560175102571,-0.947640651124875,1.32377533990155,-0.603705303382279,-0.03593364373846,-0.619978238081427,0.325116878678354,0.764737373388255,-0.67891464284095,0.80626709607244,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0
"1079",0,44,-1.65172412314614,2.31994541693012,-1.6670984121852,2.0869071574225,1.09035261113477,0.122818901109977,-0.603705303382279,1.63484964541475,-1.39561058700032,2.12058816564181,0.488733460085841,3.66563241862259,3.60885075941244,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0
"1080",0,39,0.710056565649657,-0.393804168323979,-1.6670984121852,0.397851720773539,-0.725380528355347,0.523137714040501,0.76243816332331,-0.292977226685108,0.155654110837465,-0.817455758480207,-1.16729001972865,-0.0582650626318726,-0.595024735597561,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
"1081",0,46,-1.423724308488,-0.763860929949538,-0.732492658425011,2.14595612766752,-0.412080860987429,2.1244129657626,-0.876933996723397,1.50632785394143,-0.619978238081427,0.978015528483246,2.14475693990033,0.872709307681744,-0.875283101931561,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
"1082",0,35,0.561361034350865,0.839718370427884,1.23509840212276,0.446705185364744,0.966859154804551,-0.677818724751071,1.03566685666443,-0.03593364373846,0.155654110837465,0.6515662035808,1.04074128669067,0.252059727472666,-0.314766369263561,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0
"1083",0,23,-0.732290087948619,1.33312738592863,1.53023706120492,-0.898676748203477,1.47502278568785,-1.0781375376816,-0.330476610041161,-0.807064392578405,-0.619978238081427,-0.491006433577761,-0.339278279821404,-0.368589852736411,-0.595024735597561,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1
"1084",1,40,-0.313464341457023,-0.0237474066984202,0.989149519554287,-0.95262796562159,1.05621278191038,0.122818901109977,-0.330476610041161,0.478153522154836,0.155654110837465,-0.327781771126538,-0.0632743665189888,-0.368589852736411,-1.15554146826556,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0
"1085",0,34,0.417622020762034,-1.01056543769991,-0.0930255637469862,0.123210287223853,-0.284513104050178,-0.677818724751071,-0.330476610041161,-0.164455435211784,0.155654110837465,0.488341541129577,1.31674519999308,1.80368367799536,0.52600872973844,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1
"1086",1,31,-0.598464109779707,-0.763860929949538,-1.61790863567151,-0.513796409771899,-1.42700319151023,-0.677818724751071,-0.876933996723397,-0.550020809631756,-0.619978238081427,-0.00133244622409163,-0.615282193123818,1.49335888789082,0.80626709607244,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0
"1087",0,50,-1.16350712871511,1.579831893679,1.08752907258168,1.67972415037319,1.42416427466221,-0.677818724751071,-0.603705303382279,2.66302397720135,-0.619978238081427,4.07928411505648,0.488733460085841,3.35530762851805,1.36678382874044,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
"1088",0,34,1.57992542374759,-0.270451914448793,-0.535733552370234,-0.891030118963114,-1.3162946094986,-1.0781375376816,2.67503901671113,0.0925881477348641,0.931286459756357,0.6515662035808,1.5927491132955,0.872709307681744,0.80626709607244,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
"1089",0,42,1.00992588710222,-0.887213183824724,0.103733542307791,-0.353004789356499,1.36824801115887,0.523137714040501,-0.330476610041161,-0.935586184051729,0.155654110837465,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1
"1090",0,37,-0.318420859166983,0.469661608802325,-0.929251764479788,-0.471102729846542,-1.58505795643799,-0.677818724751071,0.489209469982192,-0.164455435211784,-0.619978238081427,0.488341541129577,1.04074128669067,0.252059727472666,0.80626709607244,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1
"1091",0,29,-0.895855172377289,-0.147099660573606,-1.32276997658934,0.682263847241466,-0.98697872595134,0.122818901109977,-0.603705303382279,-0.292977226685108,0.155654110837465,-0.00133244622409163,0.764737373388255,-0.67891464284095,0.80626709607244,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1
"1092",0,33,-0.563768485809989,1.94988865530456,-1.07682109402087,-0.463668506973967,1.3822973235969,-0.677818724751071,-0.603705303382279,-0.807064392578405,-0.619978238081427,-0.327781771126538,-0.339278279821404,-0.67891464284095,-0.595024735597561,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1
"1093",0,45,0.365578584807457,2.31994541693012,1.53023706120492,-0.928413639693775,-1.36673164115111,0.523137714040501,1.30889555000555,-0.421499018158432,0.155654110837465,-0.327781771126538,-0.0632743665189888,-0.67891464284095,-0.314766369263561,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
"1094",0,42,-1.27502877718921,-0.887213183824724,-1.27358020007565,0.769138051666695,0.603824921406031,-0.277499911820547,-0.330476610041161,1.63484964541475,0.155654110837465,2.12058816564181,1.04074128669067,3.35530762851805,1.36678382874044,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0
"1095",0,40,1.33705605595956,-0.0237474066984202,-0.929251764479788,-0.21876396491458,0.706946874701121,-1.0781375376816,-0.876933996723397,-0.292977226685108,1.70691880867525,0.161892216227131,-0.0632743665189888,1.49335888789082,-0.875283101931561,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
"1096",0,33,-0.529072861840271,2.31994541693012,0.644821083958427,-0.275264058746147,1.21328409496748,-0.677818724751071,-0.876933996723397,0.478153522154836,0.155654110837465,1.30446485338569,2.69676476650516,0.872709307681744,0.80626709607244,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1
"1097",0,40,0.236709124348504,-0.393804168323979,-1.37195975310304,2.11005945151137,0.431018378418345,-0.677818724751071,1.58212424334666,1.24928427099478,-0.619978238081427,2.28381282809303,0.764737373388255,1.49335888789082,0.80626709607244,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
"1098",0,24,-1.12137672818046,1.45647963980381,-0.437353999342846,-0.893578995376569,-0.600903620154462,-1.0781375376816,-0.330476610041161,-1.19262976699838,0.155654110837465,-0.98068042093143,-0.891286106426233,-0.67891464284095,-1.15554146826556,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1
"1099",0,40,0.841404284963589,-0.147099660573606,0.300492648362568,-0.516982505288716,-0.768792903788839,0.122818901109977,0.76243816332331,-0.421499018158432,-0.619978238081427,-0.817455758480207,-0.615282193123818,-0.0582650626318726,-0.595024735597561,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
"1100",0,45,-0.655464063444243,-1.01056543769991,0.00535398928040227,0.199251766891903,0.93004995621693,-0.677818724751071,-0.876933996723397,-0.164455435211784,0.931286459756357,0.488341541129577,1.04074128669067,1.49335888789082,0.80626709607244,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
"1101",0,35,1.48575158725835,2.31994541693012,1.57942683771862,-0.865116542092997,1.67058921482513,-1.0781375376816,2.1285816300289,-0.678542601105081,1.70691880867525,-0.327781771126538,-0.339278279821404,0.562384517577205,-0.595024735597561,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1
"1102",0,32,0.0533179690799952,-0.517156422199165,0.0545437657940965,-0.132739385960502,0.184171958882277,0.122818901109977,-0.876933996723397,0.0925881477348641,-0.619978238081427,-0.00133244622409163,-0.891286106426233,-0.0582650626318726,0.24575036340444,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1
"1103",0,36,0.878578167788287,-0.887213183824724,0.202113095335179,-0.819661579386398,0.377630991153857,0.122818901109977,1.58212424334666,-0.550020809631756,0.155654110837465,-0.654231096028984,-0.615282193123818,-0.368589852736411,-0.595024735597561,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
"1104",0,48,-0.769463970773317,0.839718370427884,1.48104728469123,-0.0135794136315198,-0.087120264295952,2.1244129657626,-0.330476610041161,0.863718896574809,-0.619978238081427,0.161892216227131,0.764737373388255,1.49335888789082,0.80626709607244,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1
"1105",0,29,-0.506768532145452,-0.0237474066984202,1.23509840212276,-0.860656008369452,1.13278153469761,1.32377533990155,0.76243816332331,-0.807064392578405,-0.619978238081427,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0
"1106",0,33,1.08923017046157,-0.147099660573606,-0.978441540993482,-0.0235625129175486,-0.523210922372193,-0.277499911820547,-0.603705303382279,-0.421499018158432,2.48255115759414,-0.817455758480207,-0.615282193123818,-0.0582650626318726,-0.595024735597561,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0
"1107",1,30,-0.154855774738313,-1.01056543769991,-0.0930255637469862,0.682051440873678,-1.2630477153585,-0.677818724751071,-1.15016269006451,-0.164455435211784,0.931286459756357,0.488341541129577,1.04074128669067,1.18303409778628,0.80626709607244,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1
"1108",0,38,0.211926535798706,0.0996048471767661,0.251302871848873,-0.0904705187707203,0.0703725281342884,0.122818901109977,-1.15016269006451,-0.164455435211784,-0.619978238081427,-0.164557108675315,-0.339278279821404,-0.368589852736411,-0.595024735597561,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,1
"1109",0,35,0.469665456716611,-1.01056543769991,0.103733542307791,-0.86086841473724,1.04216346947236,-0.677818724751071,1.03566685666443,-1.06410797552505,0.155654110837465,-0.654231096028984,-1.16729001972865,-0.368589852736411,-0.595024735597561,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1
"1110",0,30,1.20323007779065,2.4432976708053,-1.61790863567151,0.583494886220117,0.489744504409282,0.122818901109977,-0.876933996723397,-0.292977226685108,0.155654110837465,-0.491006433577761,-0.615282193123818,-0.368589852736411,-0.314766369263561,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1
"1111",1,35,-1.7310284065055,-0.887213183824724,0.152923318821485,-0.940733209025471,1.72889386144293,-0.677818724751071,-0.876933996723397,-1.3211515584717,-0.619978238081427,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"1112",1,53,-0.484464202450633,-0.887213183824724,0.595631307444733,0.778696338217148,0.0428358757557629,-1.0781375376816,0.215980776641074,2.92006756014799,0.931286459756357,4.24250877750771,0.764737373388255,-0.368589852736411,1.36678382874044,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1
"1113",1,38,0.249100418623404,-0.887213183824724,0.743200636985816,-0.350031100207469,-0.935698735552555,0.523137714040501,-1.15016269006451,-0.550020809631756,-0.619978238081427,-0.327781771126538,-0.615282193123818,-0.368589852736411,-0.0345080029295606,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1
"1114",0,32,0.985143298552421,-1.01056543769991,-0.191405116774375,-0.513159190668535,1.5258812967135,0.523137714040501,-0.330476610041161,-0.292977226685108,0.155654110837465,-0.164557108675315,0.212729546783426,-0.368589852736411,-0.595024735597561,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0
"1115",0,48,0.757143483894274,0.716366116552697,-0.043835787233292,-0.878498143263631,0.311458729570767,2.1244129657626,-0.876933996723397,-0.164455435211784,0.155654110837465,0.161892216227131,-0.615282193123818,1.49335888789082,0.52600872973844,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
"1116",0,34,-0.801681335888055,-0.270451914448793,-1.51952908264412,-0.749992290751984,1.08852620051783,-0.677818724751071,-0.603705303382279,-1.3211515584717,0.931286459756357,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0
"1117",0,55,-0.291160011762205,2.07324090917975,-0.289784669801763,2.7789271036753,1.22564748991294,-0.677818724751071,1.58212424334666,3.17711114309464,0.155654110837465,4.73218276486138,0.488733460085841,-0.0582650626318726,2.48781729407644,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1
"1118",0,34,1.35936038565438,-1.01056543769991,-1.02763131750718,-0.216427494868913,-0.183358054496411,2.52473177869312,0.489209469982192,-0.292977226685108,0.155654110837465,-0.817455758480207,-0.615282193123818,-0.0582650626318726,-0.875283101931561,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0
"1119",0,26,-0.814072630162954,-0.763860929949538,1.13671884909537,-0.943494491806713,-0.446782662709347,-0.677818724751071,1.58212424334666,-1.3211515584717,1.70691880867525,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1
"1120",0,38,1.09666494702651,0.593013862677511,0.694010860472122,0.726656778109126,-0.275100064716703,-1.0781375376816,-1.15016269006451,-0.164455435211784,0.155654110837465,0.325116878678354,1.04074128669067,1.49335888789082,0.80626709607244,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1
"1121",0,38,-0.905768207797209,0.839718370427884,1.18590862560906,-0.489582083844084,0.290244267789352,-0.277499911820547,-0.876933996723397,-0.421499018158432,1.70691880867525,-0.654231096028984,-0.615282193123818,-0.368589852736411,-0.595024735597561,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0
"1122",0,36,0.202013500378786,-1.01056543769991,0.349682424876262,0.0662853806567105,1.00226342214837,1.32377533990155,-0.603705303382279,0.478153522154836,1.70691880867525,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1
"1123",0,29,1.406447303899,-0.763860929949538,1.03833929606798,-0.378068740755465,0.266922409142233,-0.677818724751071,0.76243816332331,-0.164455435211784,0.155654110837465,0.488341541129577,1.31674519999308,-0.368589852736411,0.24575036340444,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
"1124",0,35,-0.328333894586902,0.0996048471767661,-0.732492658425011,-0.0766641048645103,-1.41759015217675,0.122818901109977,0.215980776641074,-0.164455435211784,0.931286459756357,-0.327781771126538,-0.615282193123818,-0.67891464284095,-0.0345080029295606,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1
"1125",0,39,1.63444711855714,-0.393804168323979,-1.37195975310304,0.368327235651028,-1.35647564307135,-0.277499911820547,-1.15016269006451,-0.03593364373846,0.155654110837465,-0.00133244622409163,0.488733460085841,1.49335888789082,0.52600872973844,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1
"1126",0,29,0.47710023328155,-0.887213183824724,1.03833929606798,0.499169558208342,1.42880054776675,-0.677818724751071,1.03566685666443,-0.678542601105081,-2.17124293591921,-0.164557108675315,-0.0632743665189888,-0.368589852736411,-0.314766369263561,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"1127",0,50,-1.33450698970872,-0.0237474066984202,-0.338974446315457,2.7247634798894,0.731392678343281,0.523137714040501,0.215980776641074,2.02041501983473,-0.619978238081427,-0.98068042093143,-1.16729001972865,-0.67891464284095,-1.15554146826556,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1
"1128",0,23,0.432491573891913,0.0996048471767661,-1.02763131750718,-0.940945615393258,-0.208927803133613,-0.277499911820547,0.215980776641074,-0.935586184051729,-0.619978238081427,-0.817455758480207,-0.615282193123818,-0.0582650626318726,-0.595024735597561,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1
"1129",0,36,1.23792570176037,-0.393804168323979,0.694010860472122,-0.199859798181461,0.758367358224286,0.122818901109977,-0.603705303382279,-0.292977226685108,0.155654110837465,-0.654231096028984,-0.615282193123818,-0.67891464284095,-0.595024735597561,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
"1130",0,42,0.635708800000261,-0.0237474066984202,1.33347795515015,2.78466207560557,1.69278712847721,2.1244129657626,1.85535293668778,1.63484964541475,-0.619978238081427,-0.98068042093143,-1.16729001972865,-0.67891464284095,-0.875283101931561,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
"1131",0,35,-0.130073186188514,2.31994541693012,-0.978441540993482,-0.657595520764271,1.55032710035566,-0.677818724751071,0.489209469982192,-0.164455435211784,0.155654110837465,0.488341541129577,1.31674519999308,1.18303409778628,1.08652546240644,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0
"1132",0,34,-0.37046429512156,0.0996048471767661,1.28428817863645,-0.305850575707597,0.143147966563249,-0.677818724751071,-0.330476610041161,-0.421499018158432,0.155654110837465,0.161892216227131,-0.615282193123818,1.49335888789082,0.80626709607244,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0
